FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.005980885,-52.1726036,-1370.27563
0.005990002,-50.8817902,-1368.896
0.0059991195,-49.5830345,-1367.54395
0.0060082365,-48.2533646,-1366.20972
0.006017354,-47.0879059,-1364.97412
0.006026471,-45.7856064,-1363.56189
0.006035588,-44.5979118,-1362.24426
0.0060447055,-43.3445358,-1360.90332
0.0060538225,-42.087101,-1359.60864
0.00606294,-40.9229469,-1358.29187
0.006072057,-39.7270279,-1356.94946
0.006081174,-38.3844223,-1355.65662
0.0060902915,-37.2621994,-1354.35913
0.0060994085,-36.0947876,-1353.0592
0.006108526,-34.9598503,-1351.7262
0.006117643,-33.7741394,-1350.35571
0.0061267605,-32.6071777,-1349.16016
0.0061358775,-31.4744873,-1347.90747
0.0061449945,-30.4020271,-1346.63879
0.006154112,-29.2340488,-1345.2749
0.006163229,-28.0089188,-1344.04688
0.0061723465,-26.9829388,-1342.81104
0.0061814635,-25.9166145,-1341.53955
0.0061905805,-24.7792301,-1340.25171
0.006199698,-23.6771278,-1338.98767
0.006208815,-22.592865,-1337.69458
0.0062179325,-21.5072231,-1336.52686
0.0062270495,-20.4395866,-1335.26965
0.0062361665,-19.4402065,-1334.00696
0.006245284,-18.3544502,-1332.7157
0.006254401,-17.3657131,-1331.5321
0.0062635185,-16.33251,-1330.29272
0.0062726355,-15.3195629,-1329.078
0.0062817525,-14.2713413,-1327.84045
0.00629087,-13.3043957,-1326.64905
0.006299987,-12.2543755,-1325.4386
0.0063091045,-11.2589417,-1324.17334
0.0063182215,-10.278245,-1322.95654
0.0063273385,-9.36186028,-1321.70435
0.006336456,-8.38633251,-1320.64917
0.006345573,-7.40225601,-1319.39404
0.0063546905,-6.36924267,-1318.16138
0.0063638075,-5.48220682,-1316.95386
0.0063729245,-4.5663414,-1315.82361
0.006382042,-3.58811402,-1314.61426
0.006391159,-2.65585327,-1313.48474
