Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.065,0,149.999997,1.07468319,0.357926637
0.065,0,154.999996,1.17693651,0.255673259
0.065,0,159.999995,1.26519394,0.167415977
0.065,0,164.999994,1.3367734,0.0958363712
0.065,0,169.999993,1.38950026,0.0431094095
0.065,0,175.000006,1.42177248,0.010837079
0.065,0,180.000005,1.43260956,1.37087596e-07
0.065,0,185.000004,1.421682,0.0109277442
0.065,0,190.000003,1.38932192,0.0432878695
0.065,0,195.000002,1.33651257,0.0960972682
0.065,0,200.000001,1.26485837,0.167751357
0.065,0,205,1.1765368,0.256072968
0.065,0,209.999999,1.07423127,0.35837847
0.065,0,214.999998,0.961050391,0.471559346
0.065,0,219.999997,0.840433121,0.592176735
0.065,0,224.999996,0.716044009,0.716565609
0.065,0,230.000009,0.591662586,0.840947092
0.065,0,235.000008,0.471068859,0.961540878
0.065,0,240.000007,0.357926428,1.07468331
0.065,0,245.000006,0.255673081,1.17693663
0.065,0,250.000005,0.167415828,1.26519418
0.065,0,255.000004,0.0958362594,1.3367734
0.065,0,260.000003,0.0431093276,1.3895005
0.065,0,265.000002,0.0108370977,1.42177248
0.065,0,270.000001,1.37048204e-07,1.43260956
0.065,0,275,0.0109277256,1.421682
0.065,0,279.999999,0.0432878323,1.38932192
0.065,0,284.999998,0.0960972086,1.33651257
0.065,0,289.999997,0.167751312,1.26485837
0.065,0,294.999996,0.256072879,1.1765368
0.065,0,299.999995,0.358378381,1.07423139
0.065,0,304.999994,0.471559227,0.96105057
0.065,0,309.999993,0.592176616,0.840433121
0.065,0,314.999992,0.716565609,0.716044009
0.065,0,319.999991,0.840946436,0.591663241
0.065,0,324.99999,0.96154058,0.471069247
0.065,0,329.999989,1.07468295,0.357926786
0.065,0,334.999988,1.17693627,0.255673409
0.065,0,339.999987,1.26519358,0.167416111
0.065,0,345.000013,1.3367734,0.0958361402
0.065,0,350.000012,1.3895005,0.0431092456
0.065,0,355.000011,1.42177248,0.0108370567
0.065,0,360.00001,1.43260956,1.3704198e-07
0.065,4.99999985,0,1.43247092,1.08618543e-07
0.065,4.99999985,4.99999985,1.42154157,0.0108365994
0.065,4.99999985,9.99999971,1.38914609,0.0429419279
0.065,4.99999985,15.0000004,1.33627331,0.0953364074
0.065,4.99999985,19.9999994,1.26453626,0.166421428
0.065,4.99999985,25.0000001,1.17612374,0.254028738
0.065,4.99999985,30.0000008,1.07373154,0.355487287
0.065,4.99999985,34.9999998,0.960479558,0.467705876
0.065,4.99999985,39.9999988,0.839816511,0.587267578
0.065,4.99999985,45.0000013,0.715413392,0.710535169
0.065,4.99999985,50.0000003,0.59105283,0.833761036
0.065,4.99999985,54.9999993,0.470511883,0.953202665
0.065,4.99999985,60.0000017,0.357449442,1.06523538
0.065,4.99999985,65.0000007,0.255294293,1.16646135
0.065,4.99999985,69.9999997,0.167142391,1.25381351
0.065,4.99999985,74.9999987,0.0956634209,1.32464659
0.065,4.99999985,79.9999977,0.0430211425,1.37681699
0.065,4.99999985,84.9999967,0.0108085163,1.4087466
0.065,4.99999985,90.0000025,1.41487007e-07,1.41946936
0.065,4.99999985,95.0000015,0.0109232534,1.40866053
0.065,4.99999985,100.000001,0.0432478711,1.37664771
0.065,4.99999985,105,0.0959966779,1.32439864
0.065,4.99999985,109.999999,0.167574227,1.25349402
0.065,4.99999985,115.000004,0.255814523,1.16607988
0.065,4.99999985,120.000003,0.358045548,1.06480336
0.065,4.99999985,125.000002,0.471169651,0.95273298
0.065,4.99999985,130.000001,0.591756761,0.833267868
0.065,4.99999985,135,0.716147244,0.71003294
0.065,4.99999985,139.999999,0.840562999,0.586771846
0.065,4.99999985,144.999998,0.961221993,0.467231214
0.065,4.99999985,149.999997,1.07445312,0.355048507
0.065,4.99999985,154.999996,1.1768086,0.253639221
0.065,4.99999985,159.999995,1.26517022,0.166093439
0.065,4.99999985,164.999994,1.33684289,0.0950803831
0.065,4.99999985,169.999993,1.38964128,0.0427661575
0.065,4.99999985,175.000006,1.42195356,0.010746995
0.065,4.99999985,180.000005,1.43279386,1.67400557e-07
0.065,4.99999985,185.000004,1.42183137,0.0108531928
0.065,4.99999985,190.000003,1.38940108,0.0429741442
0.065,4.99999985,195.000002,1.33649385,0.095381856
0.065,4.99999985,200.000001,1.26472461,0.166476309
0.065,4.99999985,205,1.17628264,0.254088193
0.065,4.99999985,209.999999,1.07386458,0.355545789
0.065,4.99999985,214.999998,0.960591495,0.467757374
0.065,4.99999985,219.999997,0.839912057,0.58730638
0.065,4.99999985,224.999996,0.715496898,0.710555434
0.065,4.99999985,230.000009,0.591127813,0.83375895
0.065,4.99999985,235.000008,0.470581502,0.953174412
0.065,4.99999985,240.000007,0.357515156,1.06517899
0.065,4.99999985,245.000006,0.255356342,1.16637671
0.065,4.99999985,250.000005,0.167199433,1.25370216
0.065,4.99999985,255.000004,0.0957129151,1.32451189
0.065,4.99999985,260.000003,0.0430592932,1.37666297
0.065,4.99999985,265.000002,0.0108305635,1.40857875
0.065,4.99999985,270.000001,7.52446624e-07,1.41929388
0.065,4.99999985,275,0.0108968606,1.40848494
0.065,4.99999985,279.999999,0.0431891419,1.37647831
0.065,4.99999985,284.999998,0.0959009528,1.324242
0.065,4.99999985,289.999997,0.167437792,1.25335586
0.065,4.99999985,294.999996,0.255634964,1.16596448
0.065,4.99999985,299.999995,0.35782218,1.0647136
0.065,4.99999985,304.999994,0.470903605,0.952670574
0.065,4.99999985,309.999993,0.591450751,0.833231926
0.065,4.99999985,314.999992,0.715805829,0.710021853
0.065,4.99999985,319.999991,0.840192139,0.586782336
0.065,4.99999985,324.99999,0.96082902,0.467258662
0.065,4.99999985,329.999989,1.07404613,0.355087638
0.065,4.99999985,334.999988,1.17639649,0.253684193
0.065,4.99999985,339.999987,1.26476133,0.166138485
0.065,4.99999985,345.000013,1.33644593,0.0951196402
0.065,4.99999985,350.000012,1.38926303,0.0427954085
0.065,4.99999985,355.000011,1.4216007,0.010762752
0.065,4.99999985,360.00001,1.43247092,1.08618543e-07
0.065,9.99999971,0,1.43237817,8.30445188e-08
0.065,9.99999971,4.99999985,1.42141128,0.0105826324
0.065,9.99999971,9.99999971,1.3888762,0.041947104
0.065,9.99999971,15.0000004,1.33578074,0.0931233838
0.065,9.99999971,19.9999994,1.26376569,0.162529707
0.065,9.99999971,25.0000001,1.17505443,0.248023957
0.065,9.99999971,30.0000008,1.07237971,0.346972793
0.065,9.99999971,34.9999998,0.958896458,0.456336319
0.065,9.99999971,39.9999988,0.838081598,0.572763741
0.065,9.99999971,45.0000013,0.713625789,0.692699909
0.065,9.99999971,50.0000003,0.589317799,0.812493742
0.065,9.99999971,54.9999993,0.468929082,0.92851156
0.065,9.99999971,60.0000017,0.35610044,1.03724527
0.065,9.99999971,65.0000007,0.254233092,1.13541818
0.065,9.99999971,69.9999997,0.166388556,1.22008038
0.065,9.99999971,74.9999987,0.0952002257,1.2886951
0.065,9.99999971,79.9999977,0.0427975692,1.33921003
0.065,9.99999971,84.9999967,0.0107456241,1.37011802
0.065,9.99999971,90.0000025,7.62767399e-07,1.38049698
0.065,9.99999971,95.0000015,0.0108838864,1.37003779
0.065,9.99999971,100.000001,0.0430713557,1.33905208
0.065,9.99999971,105,0.0956041068,1.28846323
0.065,9.99999971,109.999999,0.166914538,1.21978176
0.065,9.99999971,115.000004,0.254870951,1.13506091
0.065,9.99999971,120.000003,0.356837481,1.0368396
0.065,9.99999971,125.000002,0.469750732,0.928069353
0.065,9.99999971,130.000001,0.590208054,0.812028289
0.065,9.99999971,135,0.714567423,0.692224503
0.065,9.99999971,139.999999,0.839056909,0.572292924
0.065,9.99999971,144.999998,0.95988667,0.45588401
0.065,9.99999971,149.999997,1.07336676,0.346553177
0.065,9.99999971,154.999996,1.17602038,0.247650102
0.065,9.99999971,159.999995,1.26469398,0.162213713
0.065,9.99999971,164.999994,1.33665562,0.0928757414
0.065,9.99999971,169.999993,1.3896842,0.0417764559
0.065,9.99999971,175.000006,1.42214084,0.010495333
0.065,9.99999971,180.000005,1.43302059,1.9842085e-07
0.065,9.99999971,185.000004,1.42198789,0.0106151085
0.065,9.99999971,190.000003,1.38938427,0.0420101844
0.065,9.99999971,195.000002,1.33622062,0.093212381
0.065,9.99999971,200.000001,1.26414108,0.162637308
0.065,9.99999971,205,1.17537093,0.248140723
0.065,9.99999971,209.999999,1.07264519,0.34708786
0.065,9.99999971,214.999998,0.959119797,0.456437916
0.065,9.99999971,219.999997,0.838272512,0.57284075
0.065,9.99999971,224.999996,0.713792801,0.692741632
0.065,9.99999971,230.000009,0.589467824,0.812491655
0.065,9.99999971,235.000008,0.469068199,0.92845875
0.065,9.99999971,240.000007,0.356231779,1.03713822
0.065,9.99999971,245.000006,0.254356802,1.13525677
0.065,9.99999971,250.000005,0.166502193,1.21986747
0.065,9.99999971,255.000004,0.0952987,1.28843617
0.065,9.99999971,260.000003,0.0428733751,1.3389138
0.065,9.99999971,265.000002,0.010789399,1.36979485
0.065,9.99999971,270.000001,1.97134773e-06,1.38015962
0.065,9.99999971,275,0.0108315693,1.36969948
0.065,9.99999971,279.999999,0.0429550037,1.33872569
0.065,9.99999971,284.999998,0.0954144523,1.28816164
0.065,9.99999971,289.999997,0.166644305,1.21951544
0.065,9.99999971,294.999996,0.25451538,1.13483858
0.065,9.99999971,299.999995,0.356395274,1.03666711
0.065,9.99999971,304.999994,0.469223708,0.927949131
0.065,9.99999971,309.999993,0.589601636,0.811959684
0.065,9.99999971,314.999992,0.71389097,0.692204177
0.065,9.99999971,319.999991,0.838321626,0.572314203
0.065,9.99999971,324.99999,0.95910728,0.45593825
0.065,9.99999971,329.999989,1.07255936,0.346629947
0.065,9.99999971,334.999988,1.17520225,0.247738212
0.065,9.99999971,339.999987,1.26388204,0.162301809
0.065,9.99999971,345.000013,1.33586657,0.0929528773
0.065,9.99999971,350.000012,1.3889327,0.0418338887
0.065,9.99999971,355.000011,1.42143917,0.0105262036
0.065,9.99999971,360.00001,1.43237817,8.30445188e-08
0.065,15.0000004,0,1.43233001,6.10425772e-08
0.065,15.0000004,4.99999985,1.42129016,0.0101735769
0.065,15.0000004,9.99999971,1.38851666,0.0403339826
0.065,15.0000004,15.0000004,1.33504665,0.0895275921
0.065,15.0000004,19.9999994,1.26256764,0.15620175
0.065,15.0000004,25.0000001,1.17335987,0.238259196
0.065,15.0000004,30.0000008,1.07021689,0.333130211
0.065,15.0000004,34.9999998,0.956350684,0.437860727
0.065,15.0000004,39.9999988,0.835285187,0.549209833
0.065,15.0000004,45.0000013,0.710740745,0.663756371
0.065,15.0000004,50.0000003,0.586517334,0.778006196
0.065,15.0000004,54.9999993,0.466376066,0.888501406
0.065,15.0000004,60.0000017,0.353927702,0.991922021
0.065,15.0000004,65.0000007,0.252527803,1.08518362
0.065,15.0000004,69.9999997,0.165181875,1.16552341
0.065,15.0000004,74.9999987,0.0944636613,1.23057568
0.065,15.0000004,79.9999977,0.0424467474,1.2784344
0.065,15.0000004,84.9999967,0.0106506199,1.30770338
0.065,15.0000004,90.0000025,1.97870304e-06,1.31753039
0.065,15.0000004,95.0000015,0.0108114304,1.30762982
0.065,15.0000004,100.000001,0.0427656658,1.27828944
0.065,15.0000004,105,0.0949353278,1.23036301
0.065,15.0000004,109.999999,0.165798321,1.16524875
0.065,15.0000004,115.000004,0.253278792,1.0848546
0.065,15.0000004,120.000003,0.354800552,0.991547883
0.065,15.0000004,125.000002,0.467355847,0.888092339
0.065,15.0000004,130.000001,0.587587833,0.77757442
0.065,15.0000004,135,0.711883903,0.663313806
0.065,15.0000004,139.999999,0.836482108,0.54877001
0.065,15.0000004,144.999998,0.957581878,0.437436581
0.065,15.0000004,149.999997,1.07146204,0.332735181
0.065,15.0000004,154.999996,1.17459941,0.237905845
0.065,15.0000004,159.999995,1.26378262,0.155901894
0.065,15.0000004,164.999994,1.33621883,0.0892916769
0.065,15.0000004,169.999993,1.38962996,0.0401707701
0.065,15.0000004,175.000006,1.4223299,0.0100897728
0.065,15.0000004,180.000005,1.4332844,2.28828796e-07
0.065,15.0000004,185.000004,1.42214739,0.0102205845
0.065,15.0000004,190.000003,1.38927257,0.0404253379
0.065,15.0000004,195.000002,1.3357017,0.0896565914
0.065,15.0000004,200.000001,1.26312685,0.156357914
0.065,15.0000004,205,1.17383218,0.238428891
0.065,15.0000004,209.999999,1.07061362,0.333298057
0.065,15.0000004,214.999998,0.956685305,0.438009888
0.065,15.0000004,219.999997,0.835571051,0.549324155
0.065,15.0000004,224.999996,0.710991025,0.663820505
0.065,15.0000004,230.000009,0.586742342,0.778008342
0.065,15.0000004,235.000008,0.466584295,0.888431668
0.065,15.0000004,240.000007,0.35412389,0.991775393
0.065,15.0000004,245.000006,0.252712309,1.08495939
0.065,15.0000004,250.000005,0.165351018,1.16522574
0.065,15.0000004,255.000004,0.0946099609,1.23021233
0.065,15.0000004,260.000003,0.042559173,1.278018
0.065,15.0000004,265.000002,0.0107154464,1.30724907
0.065,15.0000004,270.000001,3.75877539e-06,1.31705546
0.065,15.0000004,275,0.0107340887,1.30715346
0.065,15.0000004,279.999999,0.0425937474,1.27783012
0.065,15.0000004,284.999998,0.0946551934,1.22993839
0.065,15.0000004,289.999997,0.165399209,1.16487408
0.065,15.0000004,294.999996,0.252753794,1.08454216
0.065,15.0000004,299.999995,0.354147375,0.99130553
0.065,15.0000004,304.999994,0.466577321,0.887924612
0.065,15.0000004,309.999993,0.586691856,0.777479768
0.065,15.0000004,314.999992,0.710883617,0.663287759
0.065,15.0000004,319.999991,0.835394561,0.548803329
0.065,15.0000004,324.99999,0.956428349,0.437516719
0.065,15.0000004,329.999989,1.07026672,0.332847357
0.065,15.0000004,334.999988,1.17338729,0.238033876
0.065,15.0000004,339.999987,1.26257908,0.156029657
0.065,15.0000004,345.000013,1.33504868,0.0894035101
0.065,15.0000004,350.000012,1.38851464,0.0402539968
0.065,15.0000004,355.000011,1.42128789,0.0101344604
0.065,15.0000004,360.00001,1.43233001,6.10425772e-08
0.065,19.9999994,0,1.43232226,4.30721876e-08
0.065,19.9999994,4.99999985,1.42117703,0.00962185394
0.065,19.9999994,9.99999971,1.38807321,0.0381520167
0.065,19.9999994,15.0000004,1.33408904,0.0846615061
0.065,19.9999994,19.9999994,1.26097524,0.147640973
0.065,19.9999994,25.0000001,1.17109001,0.225058466
0.065,19.9999994,30.0000008,1.06730962,0.31443584
0.065,19.9999994,34.9999998,0.952923596,0.41293928
0.065,19.9999994,39.9999988,0.831518233,0.517479837
0.065,19.9999994,45.0000013,0.706855059,0.624818921
0.065,19.9999994,50.0000003,0.582747459,0.731673956
0.065,19.9999994,54.9999993,0.462941974,0.834820449
0.065,19.9999994,60.0000017,0.351008415,0.931187093
0.065,19.9999994,65.0000007,0.250239968,1.01794124
0.065,19.9999994,69.9999997,0.163566276,1.09256363
0.065,19.9999994,74.9999987,0.0934806988,1.15291095
0.065,19.9999994,79.9999977,0.0419814549,1.19726527
0.065,19.9999994,84.9999967,0.0105268685,1.22437334
0.065,19.9999994,90.0000025,3.74850629e-06,1.23347223
0.065,19.9999994,95.0000015,0.0107089104,1.22430742
0.065,19.9999994,100.000001,0.0423429124,1.19713497
0.065,19.9999994,105,0.0940162912,1.15271962
0.065,19.9999994,109.999999,0.164268211,1.09231651
0.065,19.9999994,115.000004,0.251098067,1.01764417
0.065,19.9999994,120.000003,0.352009922,0.9308483
0.065,19.9999994,125.000002,0.464071989,0.834448934
0.065,19.9999994,130.000001,0.583989382,0.731280327
0.065,19.9999994,135,0.708190441,0.624414206
0.065,19.9999994,139.999999,0.832927227,0.517076015
0.065,19.9999994,144.999998,0.95438534,0.412548333
0.065,19.9999994,149.999997,1.06880248,0.314070165
0.065,19.9999994,154.999996,1.17259264,0.224729985
0.065,19.9999994,159.999995,1.26246631,0.147360981
0.065,19.9999994,164.999994,1.33554792,0.0844402686
0.065,19.9999994,169.999993,1.38948119,0.0379983298
0.065,19.9999994,175.000006,1.42251623,0.00954263005
0.065,19.9999994,180.000005,1.4335779,2.57233523e-07
0.065,19.9999994,185.000004,1.42230606,0.00968144741
0.065,19.9999994,190.000003,1.3890698,0.0382679328
0.065,19.9999994,195.000002,1.33495355,0.0848253518
0.065,19.9999994,200.000001,1.26171458,0.147839651
0.065,19.9999994,205,1.17171538,0.225275099
0.065,19.9999994,209.999999,1.06783581,0.314650893
0.065,19.9999994,214.999998,0.953368068,0.413132012
0.065,19.9999994,219.999997,0.831898868,0.517629921
0.065,19.9999994,224.999996,0.707188129,0.624907672
0.065,19.9999994,230.000009,0.583047152,0.731685996
0.065,19.9999994,235.000008,0.463218838,0.834743857
0.065,19.9999994,240.000007,0.35126853,0.931015491
0.065,19.9999994,245.000006,0.25048393,1.01767385
0.065,19.9999994,250.000005,0.163789362,1.09220529
0.065,19.9999994,255.000004,0.0936731175,1.15247178
0.065,19.9999994,260.000003,0.0421289951,1.19676018
0.065,19.9999994,265.000002,0.0106117707,1.22382081
0.065,19.9999994,270.000001,6.06231924e-06,1.23289418
0.065,19.9999994,275,0.0106078451,1.22372675
0.065,19.9999994,279.999999,0.0421184376,1.19657528
0.065,19.9999994,284.999998,0.0936506912,1.15220225
0.065,19.9999994,289.999997,0.163747445,1.09186029
0.065,19.9999994,294.999996,0.250412941,1.0172646
0.065,19.9999994,299.999995,0.351157516,0.930555224
0.065,19.9999994,304.999994,0.463055581,0.834247351
0.065,19.9999994,309.999993,0.582819223,0.731169283
0.065,19.9999994,314.999992,0.706883132,0.62438786
0.065,19.9999994,319.999991,0.83150506,0.517122746
0.065,19.9999994,324.99999,0.952875912,0.41265291
0.065,19.9999994,329.999989,1.06723738,0.31421417
0.065,19.9999994,334.999988,1.17100406,0.224893302
0.065,19.9999994,339.999987,1.26088798,0.147523329
0.065,19.9999994,345.000013,1.33401203,0.0845822617
0.065,19.9999994,350.000012,1.38801599,0.0381039083
0.065,19.9999994,355.000011,1.42114651,0.00959927496
0.065,19.9999994,360.00001,1.43232226,4.30721876e-08
0.065,25.0000001,0,1.43234897,2.93333322e-08
0.065,25.0000001,4.99999985,1.42106938,0.00894416682
0.065,25.0000001,9.99999971,1.38755417,0.0354679897
0.065,25.0000001,15.0000004,1.33293211,0.078676872
0.065,25.0000001,19.9999994,1.25903404,0.137121007
0.065,25.0000001,25.0000001,1.16831291,0.208856672
0.065,25.0000001,30.0000008,1.06374812,0.291525751
0.065,25.0000001,34.9999998,0.94872421,0.382449746
0.065,25.0000001,39.9999988,0.826903999,0.478730917
0.065,25.0000001,45.0000013,0.70209837,0.577356994
0.065,25.0000001,50.0000003,0.578136384,0.675302505
0.065,25.0000001,54.9999993,0.458745748,0.769623935
0.065,25.0000001,60.0000017,0.34744513,0.857545078
0.065,25.0000001,65.0000007,0.247451007,0.936529279
0.065,25.0000001,69.9999997,0.161599919,1.00434136
0.065,25.0000001,74.9999987,0.0922868848,1.05909443
0.065,25.0000001,79.9999977,0.0414185226,1.09928811
0.065,25.0000001,84.9999967,0.0103787361,1.1238327
0.065,25.0000001,90.0000025,6.01407646e-06,1.13206828
0.065,25.0000001,95.0000015,0.0105804196,1.12377477
0.065,25.0000001,100.000001,0.041819334,1.09917355
0.065,25.0000001,105,0.0928817168,1.05892611
0.065,25.0000001,109.999999,0.162381142,1.00412297
0.065,25.0000001,115.000004,0.24840866,0.936266363
